Country/Region,date,confirmed_so_far,rank,Continent
Malawi,01/26/20,0,108.0,Africa
Malaysia,01/26/20,4,6.0,Asia
Maldives,01/26/20,0,109.0,Asia
Mali,01/26/20,0,110.0,Africa
Malta,01/26/20,0,111.0,Europe
Marshall Islands,01/26/20,0,112.0,Oceania
Mauritania,01/26/20,0,113.0,Africa
Mauritius,01/26/20,0,114.0,Africa
Mexico,01/26/20,0,115.0,North America
Moldova,01/26/20,0,116.0,Europe
Monaco,01/26/20,0,117.0,Europe
Mongolia,01/26/20,0,118.0,Asia
Montenegro,01/26/20,0,119.0,Europe
Morocco,01/26/20,0,120.0,Africa
Mozambique,01/26/20,0,121.0,Africa
Namibia,01/26/20,0,122.0,Africa
Nepal,01/26/20,1,13.0,Asia
Netherlands,01/26/20,0,123.0,Europe
New Zealand,01/26/20,0,124.0,Oceania
Nicaragua,01/26/20,0,125.0,North America
Niger,01/26/20,0,126.0,Africa
Nigeria,01/26/20,0,127.0,Africa
North Macedonia,01/26/20,0,128.0,
Norway,01/26/20,0,129.0,Europe
Oman,01/26/20,0,130.0,Asia
Pakistan,01/26/20,0,131.0,Asia
Palau,01/26/20,0,132.0,Oceania
Panama,01/26/20,0,133.0,North America
Papua New Guinea,01/26/20,0,134.0,Oceania
Paraguay,01/26/20,0,135.0,South America
Peru,01/26/20,0,136.0,South America
Philippines,01/26/20,0,137.0,Asia
Poland,01/26/20,0,138.0,Europe
Portugal,01/26/20,0,139.0,Europe
Qatar,01/26/20,0,140.0,Asia
Romania,01/26/20,0,141.0,Europe
Russia,01/26/20,0,142.0,Asia
Rwanda,01/26/20,0,143.0,Africa
Saint Lucia,01/26/20,0,144.0,North America
Saint Vincent and the Grenadines,01/26/20,0,145.0,North America
Samoa,01/26/20,0,146.0,Oceania
San Marino,01/26/20,0,147.0,Europe
Sao Tome and Principe,01/26/20,0,148.0,Africa
Saudi Arabia,01/26/20,0,149.0,Asia
Senegal,01/26/20,0,150.0,Africa
Serbia,01/26/20,0,151.0,Europe
Seychelles,01/26/20,0,152.0,Africa
Sierra Leone,01/26/20,0,153.0,Africa
Singapore,01/26/20,4,7.0,Asia
Slovakia,01/26/20,0,154.0,Europe
Slovenia,01/26/20,0,155.0,Europe
Solomon Islands,01/26/20,0,156.0,Oceania
Somalia,01/26/20,0,157.0,Africa
South Africa,01/26/20,0,158.0,Africa
South Sudan,01/26/20,0,159.0,Africa
Spain,01/26/20,0,160.0,Europe
Sri Lanka,01/26/20,0,161.0,Asia
Sudan,01/26/20,0,162.0,Africa
Suriname,01/26/20,0,163.0,South America
Sweden,01/26/20,0,164.0,Europe
Switzerland,01/26/20,0,165.0,Europe
Taiwan*,01/26/20,4,8.0,
Tajikistan,01/26/20,0,166.0,Asia
Tanzania,01/26/20,0,167.0,Africa
Thailand,01/26/20,8,2.0,Asia
Timor-Leste,01/26/20,0,168.0,
Togo,01/26/20,0,169.0,Africa
Trinidad and Tobago,01/26/20,0,170.0,North America
Tunisia,01/26/20,0,171.0,Africa
Turkey,01/26/20,0,172.0,Asia
US,01/26/20,5,3.0,North America
Uganda,01/26/20,0,173.0,Africa
Ukraine,01/26/20,0,174.0,Europe
United Arab Emirates,01/26/20,0,175.0,Asia
United Kingdom,01/26/20,0,176.0,Europe
Uruguay,01/26/20,0,177.0,South America
Uzbekistan,01/26/20,0,178.0,Asia
Vanuatu,01/26/20,0,179.0,Oceania
Venezuela,01/26/20,0,180.0,South America
Vietnam,01/26/20,2,11.0,Asia
West Bank and Gaza,01/26/20,0,181.0,
Zambia,01/26/20,0,182.0,Africa
Zimbabwe,01/26/20,0,183.0,Africa
Afghanistan,01/27/20,0,17.0,Asia
Albania,01/27/20,0,18.0,Europe
Algeria,01/27/20,0,19.0,Africa
Andorra,01/27/20,0,20.0,Europe
Angola,01/27/20,0,21.0,Africa
Antigua and Barbuda,01/27/20,0,22.0,North America
Argentina,01/27/20,0,23.0,South America
Armenia,01/27/20,0,24.0,Europe
Australia,01/27/20,5,3.0,Oceania
Austria,01/27/20,0,25.0,Europe
Azerbaijan,01/27/20,0,26.0,Europe
Bahrain,01/27/20,0,27.0,Asia
Bangladesh,01/27/20,0,28.0,Asia
Barbados,01/27/20,0,29.0,North America
Belarus,01/27/20,0,30.0,Europe
Belgium,01/27/20,0,31.0,Europe
Belize,01/27/20,0,32.0,North America
Benin,01/27/20,0,33.0,Africa
Bhutan,01/27/20,0,34.0,Asia
Bolivia,01/27/20,0,35.0,South America
Bosnia and Herzegovina,01/27/20,0,36.0,Europe
Botswana,01/27/20,0,37.0,Africa
Brazil,01/27/20,0,38.0,South America
Brunei,01/27/20,0,39.0,Asia
Bulgaria,01/27/20,0,40.0,Europe
Burkina Faso,01/27/20,0,41.0,Africa
Burundi,01/27/20,0,42.0,Africa
Cabo Verde,01/27/20,0,43.0,Africa
Cambodia,01/27/20,1,12.0,Asia
Cameroon,01/27/20,0,44.0,Africa
Canada,01/27/20,1,13.0,North America
Central African Republic,01/27/20,0,45.0,Africa
Chad,01/27/20,0,46.0,Africa
Chile,01/27/20,0,47.0,South America
China,01/27/20,2877,1.0,Asia
Colombia,01/27/20,0,48.0,South America
Comoros,01/27/20,0,49.0,Africa
Congo (Brazzaville),01/27/20,0,50.0,
Congo (Kinshasa),01/27/20,0,51.0,
Costa Rica,01/27/20,0,52.0,North America
Cote d'Ivoire,01/27/20,0,53.0,
Croatia,01/27/20,0,54.0,Europe
Cuba,01/27/20,0,55.0,North America
Cyprus,01/27/20,0,56.0,Europe
Czechia,01/27/20,0,57.0,
Denmark,01/27/20,0,58.0,Europe
Djibouti,01/27/20,0,59.0,Africa
Dominica,01/27/20,0,60.0,North America
Dominican Republic,01/27/20,0,61.0,North America
Ecuador,01/27/20,0,62.0,South America
Egypt,01/27/20,0,63.0,Africa
El Salvador,01/27/20,0,64.0,North America
Equatorial Guinea,01/27/20,0,65.0,Africa
Estonia,01/27/20,0,66.0,Europe
Eswatini,01/27/20,0,67.0,
Ethiopia,01/27/20,0,68.0,Africa
Fiji,01/27/20,0,69.0,Oceania
Finland,01/27/20,0,70.0,Europe
France,01/27/20,3,10.0,Europe
Gabon,01/27/20,0,71.0,Africa
Georgia,01/27/20,0,72.0,Europe
Germany,01/27/20,1,14.0,Europe
Ghana,01/27/20,0,73.0,Africa
Greece,01/27/20,0,74.0,Europe
Grenada,01/27/20,0,75.0,North America
Guatemala,01/27/20,0,76.0,North America
Guinea,01/27/20,0,77.0,Africa
Guinea-Bissau,01/27/20,0,78.0,Africa
Guyana,01/27/20,0,79.0,South America
Haiti,01/27/20,0,80.0,North America
Holy See,01/27/20,0,81.0,
Honduras,01/27/20,0,82.0,North America
Hungary,01/27/20,0,83.0,Europe
Iceland,01/27/20,0,84.0,Europe
India,01/27/20,0,85.0,Asia
Indonesia,01/27/20,0,86.0,Asia
Iran,01/27/20,0,87.0,Asia
Iraq,01/27/20,0,88.0,Asia
Ireland,01/27/20,0,89.0,Europe
Israel,01/27/20,0,90.0,Asia
Italy,01/27/20,0,91.0,Europe
Jamaica,01/27/20,0,92.0,North America
Japan,01/27/20,4,7.0,Asia
Jordan,01/27/20,0,93.0,Asia
Kazakhstan,01/27/20,0,94.0,Asia
Kenya,01/27/20,0,95.0,Africa
Kiribati,01/27/20,0,96.0,Oceania
"Korea, South",01/27/20,4,8.0,Asia
Kosovo,01/27/20,0,97.0,
Kuwait,01/27/20,0,98.0,Asia
Kyrgyzstan,01/27/20,0,99.0,Asia
Latvia,01/27/20,0,100.0,Europe
Lebanon,01/27/20,0,101.0,Asia
Lesotho,01/27/20,0,102.0,Africa
Liberia,01/27/20,0,103.0,Africa
Libya,01/27/20,0,104.0,Africa
Liechtenstein,01/27/20,0,105.0,Europe
Lithuania,01/27/20,0,106.0,Europe
Luxembourg,01/27/20,0,107.0,Europe
Madagascar,01/27/20,0,108.0,Africa
Malawi,01/27/20,0,109.0,Africa
Malaysia,01/27/20,4,9.0,Asia
Maldives,01/27/20,0,110.0,Asia
Mali,01/27/20,0,111.0,Africa
Malta,01/27/20,0,112.0,Europe
Marshall Islands,01/27/20,0,113.0,Oceania
Mauritania,01/27/20,0,114.0,Africa
Mauritius,01/27/20,0,115.0,Africa
Mexico,01/27/20,0,116.0,North America
Moldova,01/27/20,0,117.0,Europe
Monaco,01/27/20,0,118.0,Europe
Mongolia,01/27/20,0,119.0,Asia
Montenegro,01/27/20,0,120.0,Europe
Morocco,01/27/20,0,121.0,Africa
Mozambique,01/27/20,0,122.0,Africa
Namibia,01/27/20,0,123.0,Africa
Nepal,01/27/20,1,15.0,Asia
Netherlands,01/27/20,0,124.0,Europe
New Zealand,01/27/20,0,125.0,Oceania
Nicaragua,01/27/20,0,126.0,North America
Niger,01/27/20,0,127.0,Africa
Nigeria,01/27/20,0,128.0,Africa
North Macedonia,01/27/20,0,129.0,
Norway,01/27/20,0,130.0,Europe
Oman,01/27/20,0,131.0,Asia
Pakistan,01/27/20,0,132.0,Asia
Palau,01/27/20,0,133.0,Oceania
Panama,01/27/20,0,134.0,North America
Papua New Guinea,01/27/20,0,135.0,Oceania
Paraguay,01/27/20,0,136.0,South America
Peru,01/27/20,0,137.0,South America
Philippines,01/27/20,0,138.0,Asia
Poland,01/27/20,0,139.0,Europe
Portugal,01/27/20,0,140.0,Europe
Qatar,01/27/20,0,141.0,Asia
Romania,01/27/20,0,142.0,Europe
Russia,01/27/20,0,143.0,Asia
Rwanda,01/27/20,0,144.0,Africa
Saint Lucia,01/27/20,0,145.0,North America
Saint Vincent and the Grenadines,01/27/20,0,146.0,North America
Samoa,01/27/20,0,147.0,Oceania
San Marino,01/27/20,0,148.0,Europe
Sao Tome and Principe,01/27/20,0,149.0,Africa
Saudi Arabia,01/27/20,0,150.0,Asia
Senegal,01/27/20,0,151.0,Africa
Serbia,01/27/20,0,152.0,Europe
Seychelles,01/27/20,0,153.0,Africa
Sierra Leone,01/27/20,0,154.0,Africa
Singapore,01/27/20,5,4.0,Asia
Slovakia,01/27/20,0,155.0,Europe
Slovenia,01/27/20,0,156.0,Europe
Solomon Islands,01/27/20,0,157.0,Oceania
Somalia,01/27/20,0,158.0,Africa
South Africa,01/27/20,0,159.0,Africa
South Sudan,01/27/20,0,160.0,Africa
Spain,01/27/20,0,161.0,Europe
Sri Lanka,01/27/20,1,16.0,Asia
Sudan,01/27/20,0,162.0,Africa
Suriname,01/27/20,0,163.0,South America
Sweden,01/27/20,0,164.0,Europe
Switzerland,01/27/20,0,165.0,Europe
Taiwan*,01/27/20,5,5.0,
Tajikistan,01/27/20,0,166.0,Asia
Tanzania,01/27/20,0,167.0,Africa
Thailand,01/27/20,8,2.0,Asia
Timor-Leste,01/27/20,0,168.0,
Togo,01/27/20,0,169.0,Africa
Trinidad and Tobago,01/27/20,0,170.0,North America
Tunisia,01/27/20,0,171.0,Africa
Turkey,01/27/20,0,172.0,Asia
US,01/27/20,5,6.0,North America
Uganda,01/27/20,0,173.0,Africa
Ukraine,01/27/20,0,174.0,Europe
United Arab Emirates,01/27/20,0,175.0,Asia
United Kingdom,01/27/20,0,176.0,Europe
Uruguay,01/27/20,0,177.0,South America
Uzbekistan,01/27/20,0,178.0,Asia
Vanuatu,01/27/20,0,179.0,Oceania
Venezuela,01/27/20,0,180.0,South America
Vietnam,01/27/20,2,11.0,Asia
West Bank and Gaza,01/27/20,0,181.0,
Zambia,01/27/20,0,182.0,Africa
Zimbabwe,01/27/20,0,183.0,Africa
Afghanistan,01/28/20,0,17.0,Asia
Albania,01/28/20,0,18.0,Europe
Algeria,01/28/20,0,19.0,Africa
Andorra,01/28/20,0,20.0,Europe
Angola,01/28/20,0,21.0,Africa
Antigua and Barbuda,01/28/20,0,22.0,North America
Argentina,01/28/20,0,23.0,South America
Armenia,01/28/20,0,24.0,Europe
Australia,01/28/20,5,6.0,Oceania
Austria,01/28/20,0,25.0,Europe
Azerbaijan,01/28/20,0,26.0,Europe
Bahrain,01/28/20,0,27.0,Asia
Bangladesh,01/28/20,0,28.0,Asia
Barbados,01/28/20,0,29.0,North America
Belarus,01/28/20,0,30.0,Europe
Belgium,01/28/20,0,31.0,Europe
Belize,01/28/20,0,32.0,North America
Benin,01/28/20,0,33.0,Africa
Bhutan,01/28/20,0,34.0,Asia
Bolivia,01/28/20,0,35.0,South America
Bosnia and Herzegovina,01/28/20,0,36.0,Europe
Botswana,01/28/20,0,37.0,Africa
Brazil,01/28/20,0,38.0,South America
Brunei,01/28/20,0,39.0,Asia
Bulgaria,01/28/20,0,40.0,Europe
Burkina Faso,01/28/20,0,41.0,Africa
Burundi,01/28/20,0,42.0,Africa
Cabo Verde,01/28/20,0,43.0,Africa
Cambodia,01/28/20,1,14.0,Asia
Cameroon,01/28/20,0,44.0,Africa
Canada,01/28/20,2,12.0,North America
Central African Republic,01/28/20,0,45.0,Africa
Chad,01/28/20,0,46.0,Africa
Chile,01/28/20,0,47.0,South America
China,01/28/20,5509,1.0,Asia
Colombia,01/28/20,0,48.0,South America
Comoros,01/28/20,0,49.0,Africa
Congo (Brazzaville),01/28/20,0,50.0,
Congo (Kinshasa),01/28/20,0,51.0,
Costa Rica,01/28/20,0,52.0,North America
Cote d'Ivoire,01/28/20,0,53.0,
Croatia,01/28/20,0,54.0,Europe
Cuba,01/28/20,0,55.0,North America
Cyprus,01/28/20,0,56.0,Europe
Czechia,01/28/20,0,57.0,
Denmark,01/28/20,0,58.0,Europe
Djibouti,01/28/20,0,59.0,Africa
Dominica,01/28/20,0,60.0,North America
Dominican Republic,01/28/20,0,61.0,North America
Ecuador,01/28/20,0,62.0,South America
Egypt,01/28/20,0,63.0,Africa
El Salvador,01/28/20,0,64.0,North America
Equatorial Guinea,01/28/20,0,65.0,Africa
Estonia,01/28/20,0,66.0,Europe
Eswatini,01/28/20,0,67.0,
Ethiopia,01/28/20,0,68.0,Africa
Fiji,01/28/20,0,69.0,Oceania
Finland,01/28/20,0,70.0,Europe
France,01/28/20,4,8.0,Europe
Gabon,01/28/20,0,71.0,Africa
Georgia,01/28/20,0,72.0,Europe
Germany,01/28/20,4,9.0,Europe
Ghana,01/28/20,0,73.0,Africa
Greece,01/28/20,0,74.0,Europe
Grenada,01/28/20,0,75.0,North America
Guatemala,01/28/20,0,76.0,North America
Guinea,01/28/20,0,77.0,Africa
Guinea-Bissau,01/28/20,0,78.0,Africa
Guyana,01/28/20,0,79.0,South America
Haiti,01/28/20,0,80.0,North America
Holy See,01/28/20,0,81.0,
Honduras,01/28/20,0,82.0,North America
Hungary,01/28/20,0,83.0,Europe
Iceland,01/28/20,0,84.0,Europe
India,01/28/20,0,85.0,Asia
Indonesia,01/28/20,0,86.0,Asia
Iran,01/28/20,0,87.0,Asia
Iraq,01/28/20,0,88.0,Asia
Ireland,01/28/20,0,89.0,Europe
Israel,01/28/20,0,90.0,Asia
Italy,01/28/20,0,91.0,Europe
Jamaica,01/28/20,0,92.0,North America
Japan,01/28/20,7,4.0,Asia
Jordan,01/28/20,0,93.0,Asia
Kazakhstan,01/28/20,0,94.0,Asia
Kenya,01/28/20,0,95.0,Africa
Kiribati,01/28/20,0,96.0,Oceania
"Korea, South",01/28/20,4,10.0,Asia
Kosovo,01/28/20,0,97.0,
Kuwait,01/28/20,0,98.0,Asia
Kyrgyzstan,01/28/20,0,99.0,Asia
Latvia,01/28/20,0,100.0,Europe
Lebanon,01/28/20,0,101.0,Asia
Lesotho,01/28/20,0,102.0,Africa
Liberia,01/28/20,0,103.0,Africa
Libya,01/28/20,0,104.0,Africa
Liechtenstein,01/28/20,0,105.0,Europe
Lithuania,01/28/20,0,106.0,Europe
Luxembourg,01/28/20,0,107.0,Europe
Madagascar,01/28/20,0,108.0,Africa
Malawi,01/28/20,0,109.0,Africa
Malaysia,01/28/20,4,11.0,Asia
Maldives,01/28/20,0,110.0,Asia
Mali,01/28/20,0,111.0,Africa
Malta,01/28/20,0,112.0,Europe
Marshall Islands,01/28/20,0,113.0,Oceania
Mauritania,01/28/20,0,114.0,Africa
Mauritius,01/28/20,0,115.0,Africa
Mexico,01/28/20,0,116.0,North America
Moldova,01/28/20,0,117.0,Europe
Monaco,01/28/20,0,118.0,Europe
Mongolia,01/28/20,0,119.0,Asia
Montenegro,01/28/20,0,120.0,Europe
Morocco,01/28/20,0,121.0,Africa
Mozambique,01/28/20,0,122.0,Africa
Namibia,01/28/20,0,123.0,Africa
Nepal,01/28/20,1,15.0,Asia
Netherlands,01/28/20,0,124.0,Europe
New Zealand,01/28/20,0,125.0,Oceania
Nicaragua,01/28/20,0,126.0,North America
Niger,01/28/20,0,127.0,Africa
Nigeria,01/28/20,0,128.0,Africa
North Macedonia,01/28/20,0,129.0,
Norway,01/28/20,0,130.0,Europe
Oman,01/28/20,0,131.0,Asia
Pakistan,01/28/20,0,132.0,Asia
Palau,01/28/20,0,133.0,Oceania
Panama,01/28/20,0,134.0,North America
Papua New Guinea,01/28/20,0,135.0,Oceania
Paraguay,01/28/20,0,136.0,South America
Peru,01/28/20,0,137.0,South America
Philippines,01/28/20,0,138.0,Asia
Poland,01/28/20,0,139.0,Europe
Portugal,01/28/20,0,140.0,Europe
Qatar,01/28/20,0,141.0,Asia
Romania,01/28/20,0,142.0,Europe
Russia,01/28/20,0,143.0,Asia
Rwanda,01/28/20,0,144.0,Africa
Saint Lucia,01/28/20,0,145.0,North America
Saint Vincent and the Grenadines,01/28/20,0,146.0,North America
Samoa,01/28/20,0,147.0,Oceania
San Marino,01/28/20,0,148.0,Europe
Sao Tome and Principe,01/28/20,0,149.0,Africa
Saudi Arabia,01/28/20,0,150.0,Asia
Senegal,01/28/20,0,151.0,Africa
Serbia,01/28/20,0,152.0,Europe
Seychelles,01/28/20,0,153.0,Africa
Sierra Leone,01/28/20,0,154.0,Africa
Singapore,01/28/20,7,5.0,Asia
Slovakia,01/28/20,0,155.0,Europe
Slovenia,01/28/20,0,156.0,Europe
Solomon Islands,01/28/20,0,157.0,Oceania
Somalia,01/28/20,0,158.0,Africa
South Africa,01/28/20,0,159.0,Africa
South Sudan,01/28/20,0,160.0,Africa
Spain,01/28/20,0,161.0,Europe
Sri Lanka,01/28/20,1,16.0,Asia
Sudan,01/28/20,0,162.0,Africa
Suriname,01/28/20,0,163.0,South America
Sweden,01/28/20,0,164.0,Europe
Switzerland,01/28/20,0,165.0,Europe
Taiwan*,01/28/20,8,3.0,
Tajikistan,01/28/20,0,166.0,Asia
Tanzania,01/28/20,0,167.0,Africa
Thailand,01/28/20,14,2.0,Asia
Timor-Leste,01/28/20,0,168.0,
Togo,01/28/20,0,169.0,Africa
Trinidad and Tobago,01/28/20,0,170.0,North America
Tunisia,01/28/20,0,171.0,Africa
Turkey,01/28/20,0,172.0,Asia
US,01/28/20,5,7.0,North America
Uganda,01/28/20,0,173.0,Africa
Ukraine,01/28/20,0,174.0,Europe
United Arab Emirates,01/28/20,0,175.0,Asia
United Kingdom,01/28/20,0,176.0,Europe
Uruguay,01/28/20,0,177.0,South America
Uzbekistan,01/28/20,0,178.0,Asia
Vanuatu,01/28/20,0,179.0,Oceania
Venezuela,01/28/20,0,180.0,South America
Vietnam,01/28/20,2,13.0,Asia
West Bank and Gaza,01/28/20,0,181.0,
Zambia,01/28/20,0,182.0,Africa
Zimbabwe,01/28/20,0,183.0,Africa
Afghanistan,01/29/20,0,19.0,Asia
Albania,01/29/20,0,20.0,Europe
Algeria,01/29/20,0,21.0,Africa
Andorra,01/29/20,0,22.0,Europe
Angola,01/29/20,0,23.0,Africa
Antigua and Barbuda,01/29/20,0,24.0,North America
Argentina,01/29/20,0,25.0,South America
Armenia,01/29/20,0,26.0,Europe
Australia,01/29/20,6,7.0,Oceania
Austria,01/29/20,0,27.0,Europe
Azerbaijan,01/29/20,0,28.0,Europe
Bahrain,01/29/20,0,29.0,Asia
Bangladesh,01/29/20,0,30.0,Asia
Barbados,01/29/20,0,31.0,North America
Belarus,01/29/20,0,32.0,Europe
Belgium,01/29/20,0,33.0,Europe
Belize,01/29/20,0,34.0,North America
Benin,01/29/20,0,35.0,Africa
Bhutan,01/29/20,0,36.0,Asia
Bolivia,01/29/20,0,37.0,South America
Bosnia and Herzegovina,01/29/20,0,38.0,Europe
Botswana,01/29/20,0,39.0,Africa
Brazil,01/29/20,0,40.0,South America
Brunei,01/29/20,0,41.0,Asia
Bulgaria,01/29/20,0,42.0,Europe
Burkina Faso,01/29/20,0,43.0,Africa
Burundi,01/29/20,0,44.0,Africa
Cabo Verde,01/29/20,0,45.0,Africa
Cambodia,01/29/20,1,15.0,Asia
Cameroon,01/29/20,0,46.0,Africa
Canada,01/29/20,2,13.0,North America
Central African Republic,01/29/20,0,47.0,Africa
Chad,01/29/20,0,48.0,Africa
Chile,01/29/20,0,49.0,South America
China,01/29/20,6087,1.0,Asia
Colombia,01/29/20,0,50.0,South America
Comoros,01/29/20,0,51.0,Africa
Congo (Brazzaville),01/29/20,0,52.0,
Congo (Kinshasa),01/29/20,0,53.0,
Costa Rica,01/29/20,0,54.0,North America
Cote d'Ivoire,01/29/20,0,55.0,
Croatia,01/29/20,0,56.0,Europe
Cuba,01/29/20,0,57.0,North America
Cyprus,01/29/20,0,58.0,Europe
Czechia,01/29/20,0,59.0,
Denmark,01/29/20,0,60.0,Europe
Djibouti,01/29/20,0,61.0,Africa
Dominica,01/29/20,0,62.0,North America
Dominican Republic,01/29/20,0,63.0,North America
Ecuador,01/29/20,0,64.0,South America
Egypt,01/29/20,0,65.0,Africa
El Salvador,01/29/20,0,66.0,North America
Equatorial Guinea,01/29/20,0,67.0,Africa
Estonia,01/29/20,0,68.0,Europe
Eswatini,01/29/20,0,69.0,
Ethiopia,01/29/20,0,70.0,Africa
Fiji,01/29/20,0,71.0,Oceania
Finland,01/29/20,1,16.0,Europe
France,01/29/20,5,9.0,Europe
Gabon,01/29/20,0,72.0,Africa
Georgia,01/29/20,0,73.0,Europe
Germany,01/29/20,4,10.0,Europe
Ghana,01/29/20,0,74.0,Africa
Greece,01/29/20,0,75.0,Europe
Grenada,01/29/20,0,76.0,North America
Guatemala,01/29/20,0,77.0,North America
Guinea,01/29/20,0,78.0,Africa
Guinea-Bissau,01/29/20,0,79.0,Africa
Guyana,01/29/20,0,80.0,South America
Haiti,01/29/20,0,81.0,North America
Holy See,01/29/20,0,82.0,
Honduras,01/29/20,0,83.0,North America
Hungary,01/29/20,0,84.0,Europe
Iceland,01/29/20,0,85.0,Europe
India,01/29/20,0,86.0,Asia
Indonesia,01/29/20,0,87.0,Asia
Iran,01/29/20,0,88.0,Asia
Iraq,01/29/20,0,89.0,Asia
Ireland,01/29/20,0,90.0,Europe
Israel,01/29/20,0,91.0,Asia
Italy,01/29/20,0,92.0,Europe
Jamaica,01/29/20,0,93.0,North America
Japan,01/29/20,7,4.0,Asia
Jordan,01/29/20,0,94.0,Asia
Kazakhstan,01/29/20,0,95.0,Asia
Kenya,01/29/20,0,96.0,Africa
Kiribati,01/29/20,0,97.0,Oceania
"Korea, South",01/29/20,4,11.0,Asia
Kosovo,01/29/20,0,98.0,
Kuwait,01/29/20,0,99.0,Asia
Kyrgyzstan,01/29/20,0,100.0,Asia
Latvia,01/29/20,0,101.0,Europe
Lebanon,01/29/20,0,102.0,Asia
Lesotho,01/29/20,0,103.0,Africa
Liberia,01/29/20,0,104.0,Africa
Libya,01/29/20,0,105.0,Africa
Liechtenstein,01/29/20,0,106.0,Europe
Lithuania,01/29/20,0,107.0,Europe
Luxembourg,01/29/20,0,108.0,Europe
Madagascar,01/29/20,0,109.0,Africa
Malawi,01/29/20,0,110.0,Africa
Malaysia,01/29/20,7,5.0,Asia
Maldives,01/29/20,0,111.0,Asia
Mali,01/29/20,0,112.0,Africa
Malta,01/29/20,0,113.0,Europe
Marshall Islands,01/29/20,0,114.0,Oceania
Mauritania,01/29/20,0,115.0,Africa
Mauritius,01/29/20,0,116.0,Africa
Mexico,01/29/20,0,117.0,North America
Moldova,01/29/20,0,118.0,Europe
Monaco,01/29/20,0,119.0,Europe
Mongolia,01/29/20,0,120.0,Asia
Montenegro,01/29/20,0,121.0,Europe
Morocco,01/29/20,0,122.0,Africa
Mozambique,01/29/20,0,123.0,Africa
Namibia,01/29/20,0,124.0,Africa
Nepal,01/29/20,1,17.0,Asia
Netherlands,01/29/20,0,125.0,Europe
New Zealand,01/29/20,0,126.0,Oceania
Nicaragua,01/29/20,0,127.0,North America
Niger,01/29/20,0,128.0,Africa
Nigeria,01/29/20,0,129.0,Africa
North Macedonia,01/29/20,0,130.0,
Norway,01/29/20,0,131.0,Europe
Oman,01/29/20,0,132.0,Asia
Pakistan,01/29/20,0,133.0,Asia
Palau,01/29/20,0,134.0,Oceania
Panama,01/29/20,0,135.0,North America
Papua New Guinea,01/29/20,0,136.0,Oceania
Paraguay,01/29/20,0,137.0,South America
Peru,01/29/20,0,138.0,South America
Philippines,01/29/20,0,139.0,Asia
Poland,01/29/20,0,140.0,Europe
Portugal,01/29/20,0,141.0,Europe
Qatar,01/29/20,0,142.0,Asia
Romania,01/29/20,0,143.0,Europe
Russia,01/29/20,0,144.0,Asia
Rwanda,01/29/20,0,145.0,Africa
Saint Lucia,01/29/20,0,146.0,North America
Saint Vincent and the Grenadines,01/29/20,0,147.0,North America
Samoa,01/29/20,0,148.0,Oceania
San Marino,01/29/20,0,149.0,Europe
Sao Tome and Principe,01/29/20,0,150.0,Africa
Saudi Arabia,01/29/20,0,151.0,Asia
Senegal,01/29/20,0,152.0,Africa
Serbia,01/29/20,0,153.0,Europe
Seychelles,01/29/20,0,154.0,Africa
Sierra Leone,01/29/20,0,155.0,Africa
Singapore,01/29/20,7,6.0,Asia
Slovakia,01/29/20,0,156.0,Europe
Slovenia,01/29/20,0,157.0,Europe
Solomon Islands,01/29/20,0,158.0,Oceania
Somalia,01/29/20,0,159.0,Africa
South Africa,01/29/20,0,160.0,Africa
South Sudan,01/29/20,0,161.0,Africa
Spain,01/29/20,0,162.0,Europe
Sri Lanka,01/29/20,1,18.0,Asia
Sudan,01/29/20,0,163.0,Africa
Suriname,01/29/20,0,164.0,South America
Sweden,01/29/20,0,165.0,Europe
Switzerland,01/29/20,0,166.0,Europe
Taiwan*,01/29/20,8,3.0,
Tajikistan,01/29/20,0,167.0,Asia
Tanzania,01/29/20,0,168.0,Africa
Thailand,01/29/20,14,2.0,Asia
Timor-Leste,01/29/20,0,169.0,
Togo,01/29/20,0,170.0,Africa
Trinidad and Tobago,01/29/20,0,171.0,North America
Tunisia,01/29/20,0,172.0,Africa
Turkey,01/29/20,0,173.0,Asia
US,01/29/20,6,8.0,North America
Uganda,01/29/20,0,174.0,Africa
Ukraine,01/29/20,0,175.0,Europe
United Arab Emirates,01/29/20,4,12.0,Asia
United Kingdom,01/29/20,0,176.0,Europe
Uruguay,01/29/20,0,177.0,South America
Uzbekistan,01/29/20,0,178.0,Asia
Vanuatu,01/29/20,0,179.0,Oceania
Venezuela,01/29/20,0,180.0,South America
Vietnam,01/29/20,2,14.0,Asia
West Bank and Gaza,01/29/20,0,181.0,
Zambia,01/29/20,0,182.0,Africa
Zimbabwe,01/29/20,0,183.0,Africa
Afghanistan,01/30/20,0,21.0,Asia
Albania,01/30/20,0,22.0,Europe
Algeria,01/30/20,0,23.0,Africa
Andorra,01/30/20,0,24.0,Europe
Angola,01/30/20,0,25.0,Africa
Antigua and Barbuda,01/30/20,0,26.0,North America
Argentina,01/30/20,0,27.0,South America
Armenia,01/30/20,0,28.0,Europe
Australia,01/30/20,9,5.0,Oceania
Austria,01/30/20,0,29.0,Europe
Azerbaijan,01/30/20,0,30.0,Europe
Bahrain,01/30/20,0,31.0,Asia
Bangladesh,01/30/20,0,32.0,Asia
Barbados,01/30/20,0,33.0,North America
Belarus,01/30/20,0,34.0,Europe
